Setting TVC to zero positions...
Beginning Tare...
Continuing with final countdown...
T-10
T-9
T-8
T-7
T-6
T-5
T-4
T-3
T-2
T-1
Ignition
Force in Newtons: 
-0.0105676758 -0.0307072901 -0.0233232164 
-0.0128832042 -0.0362310886 -0.0234482073 
-0.0140902338 -0.0335445141 -0.0208484053 
-0.0123412716 -0.0327159452 -0.0206734180 
-0.0126122379 -0.0356535959 -0.0181986083 
-0.0181547260 -0.0324648618 -0.0145738849 
-0.0151740980 -0.0529280233 -0.0204234361 
-0.0328607892 -0.0184796142 0.0022248299 
0.0164796614 -0.0408258819 -0.0745942974 
-0.0221945810 -0.0335445141 -0.0059745426 
-0.0044586229 -0.0293514490 -0.0404719066 
-0.0034486584 -0.0361557626 -0.0431217002 
-0.0253969073 -0.0539323520 -0.0277478742 
-0.0104445087 -0.0410769653 -0.0022498278 
-0.0043108234 -0.0367332553 -0.0285978126 
-0.0204702520 -0.0358293581 -0.0299727077 
-0.0207412195 -0.0393947219 -0.0276728844 
-0.0141887674 -0.0414535903 -0.0177486419 
-0.0168737936 -0.0411773967 -0.0255730414 
-0.0180315589 -0.0574977111 0.0009249293 
-0.0212092542 -0.0286986370 -0.0660949420 
0.0107401084 -0.0378380107 -0.0187485675 
-0.0411622047 -0.0377124738 -0.0377471113 
-0.0110357069 -0.0334189701 -0.0351723098 
-0.0102228093 -0.0326406216 -0.0392220001 
-0.0162333273 -0.0493877696 -0.0062495222 
-0.0285253334 -0.0448180866 -0.0274728989 
-0.0165289282 -0.0451193809 -0.0274728989 
-0.0166028285 -0.0401479625 -0.0283728313 
-0.0147553324 -0.0408509922 -0.0266229629 
-0.0135483026 -0.0381895275 -0.0264229774 
-0.0129817366 -0.0355029535 -0.0242481446 
-0.0120703053 -0.0389929866 -0.0252980661 
-0.0138192677 -0.0395453691 -0.0243981337 
-0.0167013621 -0.0398466634 -0.0261230015 
-0.0159377312 -0.0377375793 -0.0254980516 
-0.0175635242 -0.0389427680 -0.0244981265 
-0.0172679281 -0.0347245955 -0.0251980757 
-0.0169969615 -0.0339462471 -0.0242981433 
-0.0218989825 -0.0349756813 -0.0270479321 
-0.0135975694 -0.0605106878 0.0035247302 
-0.0368267488 -0.0255601167 -0.0351473116 
0.0057641863 -0.0359046816 -0.0532959222 
-0.0151494646 -0.0348501396 -0.0224982786 
-0.0110603415 -0.0349254631 -0.0334974384 
-0.0154450654 -0.0270163893 -0.0504961395 
0.0016996961 -0.0498146104 -0.0108991670 
-0.0188444557 -0.0397713422 -0.0104492008 
-0.0173418283 -0.0351012206 -0.0288227939 
-0.0290179996 -0.0360302209 -0.0240731596 
-0.0199529533 -0.0379635524 -0.0262729907 
-0.0136222016 -0.0422319412 -0.0198234844 
-0.0199283199 -0.0406501245 -0.0248231005 
-0.0187212896 -0.0644526720 -0.0026497972 
-0.0362601852 -0.0204380512 -0.0239231705 
0.0157406640 -0.0398968791 -0.0689947223 
-0.0245101118 -0.0340466785 -0.0137989461 
-0.0056902875 -0.0347748136 -0.0335474348 
-0.0172186613 -0.0305566430 -0.0445715904 
-0.0305452609 -0.0449185132 -0.0118490945 
-0.0181547260 -0.0365072774 -0.0113491320 
-0.0175881600 -0.0388674468 -0.0249730920 
-0.0169969615 -0.0415038013 -0.0222482967 
-0.0178344917 -0.0355531692 -0.0267229557 
-0.0184010562 -0.0364821696 -0.0274479031 
-0.0198790550 -0.0341220021 -0.0264729738 
-0.0158391962 -0.0322137808 -0.0270229339 
-0.0176620602 -0.0324899697 -0.0248730993 
-0.0164796614 -0.0330423545 -0.0265729665 
-0.0162333273 -0.0337704896 -0.0262229943 
-0.0163072290 -0.0345990610 -0.0253980588 
-0.0168984293 -0.0361808729 -0.0240231633 
-0.0184749584 -0.0338709211 -0.0227232646 
-0.0221206831 -0.0380388755 -0.0170236968 
-0.0119717717 -0.0492873334 -0.0263479852 
-0.0246332764 -0.0245055723 -0.0168237113 
0.0023401613 -0.0309081554 -0.0439716386 
-0.0272690343 -0.0310839152 -0.0111241483 
-0.0087940797 -0.0284224491 -0.0266229629 
-0.0153218975 -0.0378380107 -0.0410468626 
-0.0282543659 -0.0404241514 -0.0078993964 
-0.0123166382 -0.0407003450 -0.0240231633 
-0.0126368713 -0.0316362953 -0.0263979792 
-0.0214555835 -0.0398215579 -0.0301726913 
-0.0212585186 -0.0354276275 -0.0198234844 
-0.0145829010 -0.0344735145 -0.0243731355 
-0.0233277106 -0.0303306698 -0.0180486202 
-0.0157160305 -0.0441652727 -0.0268479466 
-0.0223916482 -0.0222709465 -0.0106491851 
-0.0007143651 -0.0324899697 -0.0100742292 
-0.0296338319 -0.0291003704 -0.0269729375 
-0.0123412716 -0.0288743953 -0.0403219175 
-0.0118486059 -0.0363817358 -0.0176986455 
-0.0174649944 -0.0346241664 -0.0203484439 
-0.0179330253 -0.0372354149 -0.0226732659 
-0.0160116291 -0.0295774221 -0.0240731596 
-0.0183271589 -0.0341220021 -0.0235482001 
-0.0179330253 -0.0369592285 -0.0222482967 
-0.0207658529 -0.0366830372 -0.0256230401 
-0.0225640821 -0.0314605379 -0.0263979792 
-0.0208643865 -0.0378882288 -0.0267729520 
-0.0194110212 -0.0372354149 -0.0260980081 
-0.0181300926 -0.0372103095 -0.0247731065 
-0.0182778911 -0.0385159301 -0.0246981120 
-0.0185488586 -0.0388172292 -0.0258230233 
-0.0201992845 -0.0382397441 -0.0266979598 
-0.0181793575 -0.0367583608 -0.0201984572 
-0.0222931146 -0.0351263284 -0.0235482001 
-0.0161840629 -0.0569202184 0.0083743591 
-0.0425416707 -0.0217687845 -0.0470214033 
-0.0036210918 -0.0330423545 -0.0433216857 
-0.0038181576 -0.0313349962 -0.0185735797 
-0.0194849224 -0.0366579294 -0.0235232019 
-0.0049020218 -0.0270163893 -0.0463464546 
-0.0245840096 -0.0444163513 -0.0111991429 
-0.0240174436 -0.0403237247 -0.0102492165 
-0.0204948878 -0.0362059807 -0.0232732200 
-0.0177113270 -0.0338709211 -0.0229482460 
-0.0178837594 -0.0363566303 -0.0255980443 
-0.0190415239 -0.0369090104 -0.0224482846 
-0.0179576578 -0.0389678812 -0.0238731741 
-0.0174896264 -0.0417297792 -0.0259980106 
-0.0166028285 -0.0394951534 -0.0254480552 
-0.0179083929 -0.0374864959 -0.0296977281 
-0.0304959988 -0.0393947219 -0.0163987455 
-0.0230813789 -0.0371349811 -0.0248231005 
-0.0130063700 -0.0402232885 -0.0253730583 
-0.0164550304 -0.0386163616 -0.0273479104 
-0.0201007556 -0.0362059807 -0.0274479031 
-0.0186473903 -0.0370847654 -0.0240481615 
-0.0166274604 -0.0353774094 -0.0247981047 
-0.0194602890 -0.0336198377 -0.0244481301 
-0.0176866936 -0.0375869297 -0.0235981941 
-0.0189183568 -0.0406250190 -0.0251980757 
-0.0180069236 -0.0408761024 -0.0271229267 
-0.0161594295 -0.0412025022 -0.0257230329 
-0.0176374254 -0.0413782644 -0.0257730293 
-0.0198544206 -0.0429349708 -0.0238981699 
-0.0185242233 -0.0440397310 -0.0245231246 
-0.0162825956 -0.0435375690 -0.0262729907 
-0.0176866936 -0.0398968791 -0.0235232019 
-0.0220221495 -0.0395704765 -0.0223982858 
-0.0293382358 -0.0482579040 -0.0193485202 
-0.0013548302 -0.0233254885 -0.0221983027 
-0.0258895730 -0.0442154836 -0.0451465511 
-0.0161347961 -0.0416544532 -0.0191485357 
-0.0210121846 -0.0342475438 -0.0277228808 
-0.0056902875 -0.0442405939 -0.0432216930 
-0.0297816324 -0.0443912410 -0.0059245471 
-0.0114298403 -0.0414786911 -0.0257980251 
-0.0221206831 -0.0359800052 -0.0255980443 
-0.0238450098 -0.0401730680 -0.0318225646 
-0.0257171416 -0.0391687440 -0.0222982931 
-0.0212585186 -0.0368839025 -0.0218983268 
-0.0263329720 -0.0380388755 -0.0171736860 
-0.0148784980 -0.0519236946 -0.0238981699 
-0.0334519886 -0.0219696474 0.0011999081 
0.0038920578 -0.0432613801 -0.0670448780 
-0.0255200743 -0.0374111700 -0.0089993114 
-0.0121195721 -0.0340968966 -0.0333974409 
-0.0223916482 -0.0443410301 -0.0359472513 
-0.0232045459 -0.0401228523 -0.0082993659 
-0.0211107158 -0.0478310632 -0.0358472585 
-0.0081043472 -0.0400224208 -0.0286228132 
-0.0330824899 -0.0432864856 -0.0261479997 
-0.0134990346 -0.0458224105 -0.0239481687 
-0.0167998957 -0.0347245955 -0.0417968034 
-0.0149770317 -0.0479314947 -0.0103242099 
-0.0297816324 -0.0452700281 -0.0242981433 
-0.0223177480 -0.0431609439 -0.0252480697 
-0.0222192168 -0.0393193960 -0.0237231850 
-0.0234016132 -0.0352267622 -0.0253480625 
-0.0185488586 -0.0367081427 -0.0268979430 
-0.0190168905 -0.0377877950 -0.0265979671 
-0.0203470873 -0.0396206903 -0.0185485820 
-0.0249288749 -0.0382648515 -0.0270979285 
-0.0217265486 -0.0506431818 -0.0102992117 
-0.0247810792 -0.0286233158 -0.0537458896 
-0.0166520938 -0.0493877696 -0.0170986938 
-0.0181793575 -0.0405747985 -0.0331974625 
-0.0198790550 -0.0352518701 -0.0312476110 
-0.0048527555 -0.0394449348 -0.0325225138 
-0.0317276597 -0.0432362699 -0.0087243328 
-0.0160855293 -0.0390683126 -0.0264979720 
-0.0208643865 -0.0295774221 -0.0309726333 
-0.0209875535 -0.0413531541 -0.0231982254 
-0.0297323656 -0.0369592285 -0.0227732610 
-0.0195341882 -0.0374613881 -0.0205234313 
-0.0247071766 -0.0372605276 -0.0242481446 
-0.0167259941 -0.0525514030 -0.0063495149 
-0.0045325231 -0.0229237580 -0.0488212680 
-0.0295599317 -0.0401228523 -0.0323475265 
-0.0177113270 -0.0417297792 -0.0292727613 
-0.0252983760 -0.0394700431 -0.0270979285 
-0.0094838113 -0.0425081300 -0.0401469278 
-0.0328607892 -0.0436128902 -0.0056745662 
-0.0203717184 -0.0426838874 -0.0231732273 
-0.0238942790 -0.0440899467 -0.0258480262 
-0.0200022196 -0.0451947021 -0.0227482604 
-0.0196819877 -0.0451193809 -0.0272979116 
-0.0244362115 -0.0439644050 -0.0272729158 
-0.0244854760 -0.0388423395 -0.0253980588 
-0.0228350472 -0.0435124588 -0.0262479901 
-0.0217265486 -0.0419808578 -0.0276978826 
-0.0228596806 -0.0433869171 -0.0280978536 
-0.0248549747 -0.0447176504 -0.0278478717 
-0.0215787506 -0.0424076986 -0.0264729738 
-0.0210368180 -0.0413782644 -0.0263229870 
-0.0238203787 -0.0435375690 -0.0252230691 
-0.0256678771 -0.0419306468 -0.0175236597 
-0.0364572477 -0.0577236747 -0.0173236742 
-0.0185242233 -0.0248068714 -0.0156988000 
-0.0037935245 -0.0439392948 -0.0752192449 
-0.0317522954 -0.0414284801 -0.0136239576 
-0.0198051548 -0.0402232885 -0.0384720563 
-0.0133512353 -0.0383401756 -0.0474463701 
-0.0273922014 -0.0558907890 -0.0184235906 
-0.0275892686 -0.0469020605 -0.0133489799 
-0.0224655485 -0.0424076986 -0.0317475748 
-0.0248303437 -0.0432111597 -0.0295727367 
-0.0306437945 -0.0402986097 -0.0225982689 
-0.0243623113 -0.0443159198 -0.0273729085 
-0.0246086430 -0.0446674299 -0.0280728530 
-0.0233030796 -0.0425332355 -0.0272979116 
-0.0237218451 -0.0403739356 -0.0276228880 
-0.0210860824 -0.0421817255 -0.0272979116 
-0.0191646881 -0.0418302106 -0.0265979671 
-0.0229828453 -0.0465756511 -0.0271979212 
-0.0251259422 -0.0473037910 -0.0279228639 
-0.0275892686 -0.0468016290 -0.0285228204 
-0.0254461741 -0.0466760873 -0.0268729448 
-0.0243130445 -0.0457721948 -0.0278728675 
-0.0253230094 -0.0450942754 -0.0282478380 
-0.0249288749 -0.0413782644 -0.0291977672 
-0.0262344408 -0.0443410301 -0.0289227867 
-0.0263822412 -0.0420812940 -0.0275728917 
-0.0243130445 -0.0421315097 -0.0311476182 
-0.0229582118 -0.0410016441 -0.0311226177 
-0.0252737426 -0.0404994773 -0.0286978054 
-0.0274414682 -0.0437384271 -0.0294227485 
-0.0265054035 -0.0424830245 -0.0307726478 
-0.0253476428 -0.0407756710 -0.0317475748 
-0.0234755134 -0.0433869171 -0.0230232405 
-0.0252983760 -0.0430856180 -0.0315475893 
-0.0317522954 -0.0559410047 -0.0057245626 
-0.0238942790 -0.0272674703 -0.0611703205 
-0.0096808776 -0.0442908143 -0.0166487264 
-0.0337722253 -0.0379133367 -0.0371971559 
-0.0235740447 -0.0356284952 -0.0343223762 
-0.0149031329 -0.0412778329 -0.0348973298 
-0.0295599317 -0.0541332149 -0.0132239890 
-0.0190415239 -0.0494630956 -0.0305476641 
-0.0214063167 -0.0456466531 -0.0305226683 
-0.0191400547 -0.0477306318 -0.0231232333 
-0.0305452609 -0.0422319412 -0.0245981192 
-0.0219236159 -0.0442657041 -0.0228982496 
-0.0268749046 -0.0428596448 -0.0306726503 
-0.0227611494 -0.0537817001 -0.0125490415 
-0.0331563901 -0.0312596702 -0.0525459814 
-0.0269734382 -0.0466760873 -0.0134989678 
-0.0188690900 -0.0393193960 -0.0330224752 
-0.0301264953 -0.0345488429 -0.0320475459 
-0.0145829010 -0.0419306468 -0.0334724426 
-0.0343880534 -0.0461739253 -0.0163487491 
-0.0220960521 -0.0465254402 -0.0246731114 
-0.0243623113 -0.0398717765 -0.0276978826 
-0.0201746535 -0.0430354022 -0.0278978681 
-0.0215048503 -0.0455964374 -0.0306726503 
-0.0239435434 -0.0421566104 -0.0292727613 
-0.0235494136 -0.0414786911 -0.0286978054 
-0.0229089474 -0.0468769502 -0.0267229557 
-0.0225394463 -0.0458977365 -0.0277978754 
-0.0224162793 -0.0472535753 -0.0309976291 
-0.0261112713 -0.0438639688 -0.0280478572 
-0.0294367647 -0.0417548847 -0.0249730920 
-0.0273183059 -0.0449185132 -0.0250480842 
-0.0246086430 -0.0471782493 -0.0233482146 
-0.0280080366 -0.0396457958 -0.0221733045 
-0.0236972117 -0.0512206649 -0.0253480625 
-0.0205934190 -0.0301298046 -0.0349723243 
-0.0171693935 -0.0415038013 -0.0284728240 
-0.0293628673 -0.0444163513 -0.0215483522 
-0.0276139020 -0.0390180950 -0.0220483160 
-0.0136468350 -0.0399470996 -0.0435966682 
-0.0298555326 -0.0440397310 -0.0143489027 
-0.0210860824 -0.0438890838 -0.0252730655 
-0.0206426835 -0.0358042478 -0.0301976919 
-0.0187951908 -0.0430354022 -0.0278228712 
-0.0319739913 -0.0439392948 -0.0185485820 
-0.0258403062 -0.0429600811 -0.0238481736 
-0.0236479473 -0.0391185283 -0.0193985166 
-0.0212092542 -0.0583262825 -0.0168987083 
-0.0196080875 -0.0245808982 0.0016248756 
-0.0087940797 -0.0426587772 -0.0705696058 
-0.0295106649 -0.0389176635 -0.0112241423 
-0.0207658529 -0.0344986248 -0.0363472223 
-0.0090896787 -0.0366328215 -0.0449965572 
-0.0275400018 -0.0562422990 -0.0209733963 
-0.0281804676 -0.0473540115 -0.0144988908 
-0.0234755134 -0.0472786855 -0.0270229339 
-0.0205441522 -0.0452198123 -0.0244231319 
-0.0181793575 -0.0411522912 -0.0258730220 
-0.0188937206 -0.0434371376 -0.0251980757 
-0.0213816857 -0.0426838874 -0.0273229122 
-0.0185981254 -0.0459981727 -0.0267979502 
-0.0178344917 -0.0459479522 -0.0251480770 
-0.0193863878 -0.0411271810 -0.0255730414 
-0.0198790550 -0.0366077136 -0.0254480552 
-0.0229582118 -0.0455713272 -0.0238981699 
-0.0198297872 -0.0471029281 -0.0234482073 
-0.0215294814 -0.0459479522 -0.0171236896 
-0.0253230094 -0.0418804264 -0.0242231464 
